office_name,address,latitude,longitude,postal_code,price,max_people,MON_OPEN,MON_CLOSE,TUES_OPEN,TUES_CLOSE,WED_OPEN,WED_CLOSE,THUR_OPEN,THUR_CLOSE,FRI_OPEN,FRI_CLOSE,SAT_OPEN,SAT_CLOSE,SUN_OPEN,SUN_CLOSE,AC_HOLD_AT,CAFE_HOLD_AT,PRINTER_HOLD_AT,PARCEL_SNDNG_POSBL_AT,DOORLOCK_AT,ELECT_OUTLET_AT,FAX_AT,N24H_OPER_AT,N365D_OPER_AT,HEATER_HOLD_AT,PARKNG_POSBL_AT,CMNUSE_LOUNGE_AT,CMNUSE_KITCHEN_AT,WPU_HOLD_AT,ROOFTOP_HOLD_AT,REFRESHMENTS_PROVD_AT,INDVDL_LOCKER_AT,TV_HOLD_AT,WBOARD_HOLD_AT,WIFI_HOLD_AT,BATH_FCLTY_HOLD_AT
비즈앤코 비즈니스 센터-4인실,서울특별시 송파구 오금로13길 9,37.51343539,127.1086987,5548,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N
비즈앤코 비즈니스 센터-비상주,서울특별시 송파구 오금로13길 9,37.51343539,127.1086987,5548,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N
비즈업오피스 1호점(안산_2인실),경기도 안산시 단원구 풍전로 7,37.32259221,126.7877062,15431,16000,2,05:00,23:30,05:00,23:30,05:00,23:30,05:00,23:30,05:00,23:30,05:00,23:30,05:00,23:30,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
비즈업오피스 2호점(용인_1인실),경기도 용인시 기흥구 강남로 6,37.27068534,127.1271309,16978,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N
비즈업오피스 3호점 수원화성_3인,경기도 화성시 영통로 59,37.23511492,127.0619193,18378,16000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N
비즈업오피스 3호점 수원화성_3인,경기도 화성시 영통로 59,37.23511492,127.0619193,18378,16000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N
비즈이즈 부평센터 1인실,인천광역시 부평구 충선로203번길 16,37.50755766,126.7353935,21344,7000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,N,Y,N
비즈이즈센터 마곡점 1인실 내측,서울특별시 강서구 마곡중앙6로 45,37.56062356,126.8324001,7802,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N
비즈이즈센터 마곡점 1인실 창측,서울특별시 강서구 마곡중앙6로 45,37.56062356,126.8324001,7802,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N
비즈이즈센터 마곡점 2인실 내측,서울특별시 강서구 마곡중앙6로 45,37.56062356,126.8324001,7802,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N
비즈이즈센터 마곡점 2인실 창측,서울특별시 강서구 마곡중앙6로 45,37.56062356,126.8324001,7802,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N
비즈이즈센터 마곡점 3인실,서울특별시 강서구 마곡중앙6로 45,37.56062356,126.8324001,7802,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N
비즈이즈센터 마곡점 4인실,서울특별시 강서구 마곡중앙6로 45,37.56062356,126.8324001,7802,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N
비즈타운 가락-BIZTOWN3인실,서울특별시 송파구 중대로 97,37.49316946,127.1193172,5719,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N
비즈테이블,제주특별자치도 제주시 승천로 57,33.49352232,126.5419453,63227,12000,2,08:30,18:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,00:00,00:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N
산본공유오피스석세스스페이스 3인실,경기도 군포시 산본로323번길 26-22,37.35938954,126.9307652,15865,16000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N
삼성글로벌비즈니스센터,서울특별시 강남구 영동대로 602,37.51468433,127.0605801,6083,20000,3,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,00:00,00:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N
삼성사무실,서울특별시 강남구 영동대로 510,37.51054141,127.062845,6173,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
삼청동 쉐어오피스,서울특별시 종로구 북촌로 125-6,37.58697873,126.9831682,3053,30000,7,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,00:00,00:00,00:00,00:00,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,N
상동역 쾌적한 단독오피스 소봄,경기도 부천시 송내대로265번길 17,37.50686573,126.7579697,14542,16000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N
상상공간비즈센터,서울특별시 서대문구 신촌로 25,37.55799702,126.9296313,3785,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N
상수역1분거리 독립 오피스,서울특별시 마포구 독막로15길 3-12,37.54847801,126.9215265,4049,20000,4,00:00,00:00,00:00,00:00,08:00,22:00,08:00,22:00,00:00,00:00,00:00,00:00,00:00,00:00,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,Y,Y,N
서초 아우렌 오피스,서울특별시 서초구 서초중앙로8길 89-2,37.48717317,127.0204551,6641,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N
서초(2-3인).탑비즈플레이스,서울특별시 서초구 서초중앙로 56,37.48689948,127.0154594,6640,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
석세스스페이스 2인실(창O)_기본계약(수도설치 가능공간),경기도 군포시 산본로323번길 26-22,37.35938954,126.9307652,15865,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N
석세스스페이스 내측2인실(창x),경기도 군포시 산본로323번길 26-22,37.35938954,126.9307652,15865,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N
석세스스페이스 외측2인실_기본계약,경기도 군포시 산본로323번길 26-22,37.35938954,126.9307652,15865,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,Y,N
선릉 공유오피스 더공간 (코워킹스페이스),서울특별시 강남구 테헤란로70길 14-10,37.50438925,127.0527431,6193,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N
선릉 워킹데이 - 2인실,서울특별시 강남구 언주로 432,37.50208441,127.0433659,6210,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N
선릉 워킹데이 - 4인실,서울특별시 강남구 언주로 432,37.50208441,127.0433659,6210,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N
세컨라운드 신촌 독립오피스 B룸,서울특별시 서대문구 신촌로 51,37.55699161,126.9322746,3786,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N
세컨라운드 신촌 독립오피스 C룸,서울특별시 서대문구 신촌로 51,37.55699161,126.9322746,3786,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,N
셀렉티드 연남,서울특별시 마포구 성미산로31길 11-14,37.56494534,126.9251081,3980,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N
소서오피스 (7-2호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,5,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (7-3호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,5,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (7-4호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,9,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (7-5호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,8,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (7-6호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,8,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (7-8호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,8,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (8-1호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,5,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스 (8-2호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,12000,3,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스(7-1호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,8,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스(7-7호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,8,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스(7-9호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,8,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스(8-3호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,5000,1,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스(8-4호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,12000,2,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소서오피스(8-5호실),경상남도 창원시 성산구 마디미로 61,35.21936525,128.6823146,51503,20000,5,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,00:00,00:00,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,N
소호114 영등포 공유오피스1인실,서울특별시 영등포구 양산로 53,37.52563167,126.8889225,7271,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
소호사무실 한피스 군자점,서울특별시 광진구 군자로 156,37.55492967,127.0764452,4998,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,Y,N
소호사무실 한피스 상도점,서울특별시 동작구 등용로 37,37.50587004,126.9349527,6948,30000,8,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
송도 스마트24창업센터 3-4인실,인천광역시 연수구 송도미래로 30,37.36664055,126.6472802,21990,16000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,N
송도비상주오피스 114소호 4만원,인천광역시 연수구 송도미래로 30,37.36664055,126.6472802,21990,16000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N
송파구 잠실 소호사무실 3인실,서울특별시 송파구 백제고분로20길 13-8,37.5034052,127.0862277,5578,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
송파구 잠실 소호사무실 4인실,서울특별시 송파구 백제고분로20길 13-8,37.5034052,127.0862277,5578,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
송파구 잠실동 소호사무실 2인실,서울특별시 송파구 백제고분로20길 13-8,37.5034052,127.0862277,5578,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
송파구 잠실동 소호사무실 2인실,서울특별시 송파구 백제고분로20길 13-8,37.5034052,127.0862277,5578,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
송파구 잠실소호사무실 1인,서울특별시 송파구 백제고분로20길 13-8,37.5034052,127.0862277,5578,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N
슈가맨워크 구로점 2-3인실 내측,서울특별시 구로구 경인로 572,37.50334151,126.8810906,8213,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,Y,Y,N
슈가맨워크 구로점 2-3인실 창측,서울특별시 구로구 경인로 572,37.50334151,126.8810906,8213,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,Y,Y,N
슈가맨워크 구로점 3-4인실 내측,서울특별시 구로구 경인로 572,37.50334151,126.8810906,8213,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,Y,Y,N
슈가맨워크 구로점 3-4인실 창측,서울특별시 구로구 경인로 572,37.50334151,126.8810906,8213,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,Y,Y,N
슈가맨워크 구로점 4-5인실 내측,서울특별시 구로구 경인로 572,37.50334151,126.8810906,8213,30000,5,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,Y,Y,N
슈가맨워크 군자역점 1인실 내측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 1인실 창측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,10000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 2인실 내측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 2인실 창측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,20000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 3인실 내측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 3인실 창측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,20000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 4인실 창측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,20000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 5인실 내측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,30000,5,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 군자역점 6인실 창측,서울특별시 광진구 천호대로 536,37.55753658,127.0776013,4996,30000,6,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,Y,Y,N
슈가맨워크 대전둔산점 1인실 내측,대전광역시 서구 둔지로 50,36.35409692,127.3768894,35229,5000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 대전둔산점 1인실 창측,대전광역시 서구 둔지로 50,36.35409692,127.3768894,35229,5000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 대전둔산점 2인실 내측,대전광역시 서구 둔지로 50,36.35409692,127.3768894,35229,12000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 대전둔산점 2인실 창측,대전광역시 서구 둔지로 50,36.35409692,127.3768894,35229,12000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 대전둔산점 3인실 내측,대전광역시 서구 둔지로 50,36.35409692,127.3768894,35229,12000,3,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 대전둔산점 4인실 창측,대전광역시 서구 둔지로 50,36.35409692,127.3768894,35229,12000,4,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 명학점 1인실 내측,경기도 안양시 만안구 덕천로152번길 25,37.39265582,126.9382219,14084,7000,1,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 명학점 1인실 창측,경기도 안양시 만안구 덕천로152번길 25,37.39265582,126.9382219,14084,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 명학점 2인실 내측,경기도 안양시 만안구 덕천로152번길 25,37.39265582,126.9382219,14084,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
슈가맨워크 명학점 2인실 창측,경기도 안양시 만안구 덕천로152번길 25,37.39265582,126.9382219,14084,16000,2,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,00:00,23:59,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N
